Video ID,Comment ID,comments
EqzUcMzfV1w,UgwsDUJ1DGjgdXSrOR14AaABAg,Web  3  basics    1    There  will  still  be  people  posting  pics  of  what  they  had  for  dinner  2    Girls  will  still  post  10  second  videos  of  themselves  dancing    3    People  will  still  try  and  pump  dump  just  to  make  a  few  bucks  but  will  ultimately  end  up  breaking  even  or  losing  money  in  the  long  run
EqzUcMzfV1w,UgwOkqOtrFevZFSIxrN4AaABAg,I  feel  like  I  only  just  saw  the  last  one    That  year  flew  by  
EqzUcMzfV1w,UgxboBKFtLHdCZpFwC94AaABAg,You  forgot  loopback  on  api  frameworks
EqzUcMzfV1w,Ugw5kD8qwOKgOh04HrZ4AaABAg,How  about  infrastructure  side    Iike  Jenkins    docker      kubernetes  those
EqzUcMzfV1w,UgyX_CbYMTeXDL4i3kd4AaABAg,Finally  uploaded    Thank  you  Brad
EqzUcMzfV1w,Ugzo-g-GAnxlVEN34P14AaABAg,You  promised  to  discuss  serverless  functions            then  never  did  it    
EqzUcMzfV1w,UgxLdF6aDQZJKFkP3tt4AaABAg,Thank  you  Traversy
EqzUcMzfV1w,UgziwV4Lb2ErzufroaV4AaABAg,Don't  learn  code  for  money    learn  code  for  hobby  and  money  will  be
EqzUcMzfV1w,Ugwb9PnGafDEkRf-om14AaABAg,I  want  to    learn  laravel  framework      how  can  I  learn  
EqzUcMzfV1w,Ugwu5YxZKhvDblT_Nz94AaABAg,The  video  I  be  wanting  for      Love  from  Cameroon  Central  Africa  
EqzUcMzfV1w,Ugyzd91WAGJe1rJKkIB4AaABAg,I  like    didn't  understand  any  of  the  terms  hes  using  or  what  he's  talking  about    I'm  having  a  hard  time  thinking  I'm  gonna  be  able  to  grasp  any  of  this    '  
EqzUcMzfV1w,UgxBcnlY7l7fKLWC-PV4AaABAg,a  video  full  of  trust
EqzUcMzfV1w,UgyUKBSklZquwfd9d3x4AaABAg,wish  you  went  more  into  devops
EqzUcMzfV1w,UgwfgbLRxlA7E2Y2rPR4AaABAg,dude    your  website  is  pretty  baad    work  on  it    will  you  
EqzUcMzfV1w,UgzOJ44rPINlxlDZd_R4AaABAg,Your  words  are  gold
EqzUcMzfV1w,UgzrLsnRWaDyB196y654AaABAg,That  time  of  the  year  again  huh  
EqzUcMzfV1w,UgzZ1FBs-qkTUwKpzdt4AaABAg,some  people  think  that  web  dev  is  an  easy  job      Others    what  do  you  do    Me    web  development  Others    oh  so  just  websites        Me                    yeah              just  stupid                websites      
EqzUcMzfV1w,UgxlAjSa0EuZXmDF1X94AaABAg,Great  video  but  you  barely  said  anything  for  backend  devs
EqzUcMzfV1w,UgyVqJbcIjRDt6kUKI54AaABAg,  The  syntax  is  very  clean    It's  almost  like  writing  English    Heh    what    Does  not  compute  
EqzUcMzfV1w,Ugx273mmvC0-coLsyfN4AaABAg,Finally      i  have  been  waiting  Brad
EqzUcMzfV1w,UgynluRcHcO1LBj-pOx4AaABAg,Thanks  thanks  thanks  Brad    
EqzUcMzfV1w,Ugx7nSEEfDkgn3R7CEp4AaABAg,Getting  in  early  for  the  epic  video  
EqzUcMzfV1w,UgzQRdfIObnM5yx6kNN4AaABAg,Awaited  for  this    3
EqzUcMzfV1w,UgxlIAfxdbMpsMsCezd4AaABAg,Don  t  learn  Deno    Didn  t  Netlify  just  start  using  Deno  for  Edge  Functions  instead  of  Node  
EqzUcMzfV1w,UgxvArbVNX71wn0nGSh4AaABAg,You  were  sick    hope  you're  better  now  Sensei  
EqzUcMzfV1w,Ugw8Tcpku8c9O4yBofx4AaABAg,Dad  for  all  tech  channels
EqzUcMzfV1w,UgwHKj47w1H2R7piq354AaABAg,Thank  you
EqzUcMzfV1w,UgyDWYfQDfG4qy45bM14AaABAg,can  i  have  those  slides  please  
EqzUcMzfV1w,Ugx5ia7eQunC5HHCNbN4AaABAg,Thanks  Brad
EqzUcMzfV1w,UgxuR77isIjq5K4DQ-Z4AaABAg,Going  greate  buddy
EqzUcMzfV1w,UgyDM9-9jb2E6B3CZFF4AaABAg,Is  there  a  reason  you  didn't  mention  CakePHP  or  is  it  dying  
EqzUcMzfV1w,Ugzg31SyGFNzGR3aNtF4AaABAg,Happy  New  Year  Brad  
EqzUcMzfV1w,Ugw4-zSiCrCl8jTAM-d4AaABAg,Just  in  time  
EqzUcMzfV1w,Ugw_AYnFf5ZI-lRwd8l4AaABAg,Nice  Sir  g          
EqzUcMzfV1w,UgxK91Kf3ftEOL4mZ-94AaABAg,PHP  To  the  top
EqzUcMzfV1w,UgwnNts9H1bJzCjx4qV4AaABAg,Finally  
EqzUcMzfV1w,UgzKaITG4hhcVBVe6sJ4AaABAg,31  25  it  seems  that  some  job  ads  requires  all  of  those  4
EqzUcMzfV1w,UgzXcwGHp7Rs5JtCNAN4AaABAg,Thank  You
EqzUcMzfV1w,UgwWKzvhhnFI-0Sfmz94AaABAg,Honestly    I  don't  want  to  become  immoral  through  the  process  of  becoming  successful  and  I  don't  know  if  you  have  
EqzUcMzfV1w,Ugw9Ji48E3PMJbYscsN4AaABAg,CI  CD  is  missing  
EqzUcMzfV1w,UgybiCYlZg-bbwLQRjp4AaABAg,a  friend  who's  working  at  a  startup  consulted  a  senior  software  engineer  there      was  told  that  React      Vue  are  pretty  much  the  main  frameworks  right  now    but  always  great  to  see  other  technologies  we  can  learn      may  be  up      coming    great  video  as  well  Brad      
EqzUcMzfV1w,UgyoJqe4YcE3wypfIwt4AaABAg,Yayyyyy  Django  is  one  of  the  best  framework
EqzUcMzfV1w,UgzLB2kP-tuivRmFRZh4AaABAg,Reason  for  learning  coding    Yes  of  course    X  million  people  wants  to  get  developer  to  earn  money    But  many  of  them  dont  like  coding    Not  their  passion    Just  money    My  answer  to  the  question  why  coding    Digital  and  AI  century    Many  people  could  loose  their  jobs  in  the  future      10  years      15  years      i  dont  know    So  like  me      just  to  have  a  basic  knowledge  is  great  to  learn    Marketing    Recruiting    accounting  etc    etc        is  i  think  already  soon  a  bit  of  coding  included      or  at  least  to  understand  what  is  the  software  doing      and  how      my  goal    
EqzUcMzfV1w,Ugz09jC92h6GGSykHS14AaABAg,  practical    where's  PHP  then      one  of  the  most  practical  languages  out  there  
EqzUcMzfV1w,UgyHKozthvWcoOSmThV4AaABAg,Ethereum  is  not  immutable    Vitalik  can  orchestrate  and  has  in  the  past  has  orchestrated  alterations  of  its  blockchain  
EqzUcMzfV1w,Ugwot3BMVxFin9ewRTl4AaABAg,Thanks  
EqzUcMzfV1w,UgxcspEdt-nW-FO1-Rp4AaABAg,Razor  pages  for  server  side  rendering  and  that  sweet  juicy  SEO  lets  gooooo
EqzUcMzfV1w,UgxThLkVwUBfswOhsSZ4AaABAg,Great
EqzUcMzfV1w,Ugxbin3gG3If1YqE1Vd4AaABAg,Brad    love  from  India  
EqzUcMzfV1w,UgxYBJsU8aSURNKu0gd4AaABAg,Please  Mr    Brad  build  crash  course  about  puppeteer      Guys  like  that  comment  to  up  it
EqzUcMzfV1w,UgwLSA6-HTZX2DErzXl4AaABAg,Hi  guys  I  m  not  sure  what  is  he  doing    is  this  the  way  we  should  start  and    follow  or  he  is  just  presenting  web  development  
EqzUcMzfV1w,UgxOMjjqiFnCcKlRoml4AaABAg,thx  i  will  study  all
EqzUcMzfV1w,Ugxhu3SSZoulBXljS5l4AaABAg,Yeah  finally  
EqzUcMzfV1w,UgwPo1nJhxYfKmilQ5B4AaABAg,too  many  things  to  learn        That  makes  me  crazyyyyyyy
EqzUcMzfV1w,UgwMoT6776-LptN2val4AaABAg,It's  disappointing  how  I  watch  these  Brad's  great  guides  every  year  and  I  fail  every  year    I  start  programming    then  stop    start  again    stop  again        don't  think  I  will  ever  make  it  
EqzUcMzfV1w,Ugz1dSByRvvcMphnAVx4AaABAg,That's  greatest
EqzUcMzfV1w,UgwUouOq9MxRQiYzb114AaABAg,You  need  to  be  a  real  pro  to  summarize  so  much  so  well    Thanks    Brad  
EqzUcMzfV1w,UgyGbA2diFbVL_hV57l4AaABAg,I  have  wait  for  this
EqzUcMzfV1w,UgwW74oJrJAZgCv2KkJ4AaABAg,video  of  the  year
EqzUcMzfV1w,UgzfA5vWJJeHE6cvh5B4AaABAg,Thanks
EqzUcMzfV1w,Ugw0lAXVnEy-hJYGBOB4AaABAg,Who  was  waiting  for  this
EqzUcMzfV1w,Ugw2WUZrSyNjhWkHL6F4AaABAg,Oh  thank  lord  you're  here    Thanks  
EqzUcMzfV1w,Ugy7Lq8XLW9DMS7Jp3x4AaABAg,Can  you  those  courses  for  free
EqzUcMzfV1w,UgyisU_c8oS52b5pC4V4AaABAg,Endless  lists  of  tools    no  actual  practical  guide    showing  how  to  set  up  a  simple  project  using  at  least  some  of  them
EqzUcMzfV1w,UgyG8lmPLI01H_c-s-94AaABAg,Bro  why  are  you  such  a  badass  
EqzUcMzfV1w,UgzBnRaQTUjP2vVt9Mh4AaABAg,First  comment  from  Somalia    thanks  brad  
EqzUcMzfV1w,UgymFwLykZ-_VKgtOE54AaABAg,Decided  to  be  a  gardener  instead  of  a  webbdev  
EqzUcMzfV1w,UgzTV7-6_ydg5iQDGlJ4AaABAg,Where  c        
EqzUcMzfV1w,Ugw8UzXB8a_MJhm5bKh4AaABAg,Badassery  
EqzUcMzfV1w,UgwgGVOeIuUX8XaQBNh4AaABAg,Why  do  I  know  all  of  them      Haha
EqzUcMzfV1w,Ugy7ZoCoUTFf_sODZPN4AaABAg,2022  To  Do  list
EqzUcMzfV1w,UgyPTIx7a7mnwzHDuQ94AaABAg,Where  is  django  
EqzUcMzfV1w,Ugy3IyLv05zTb3CcnPZ4AaABAg,planetscale  seems  be  to  very  very  cool
EqzUcMzfV1w,UgyMPJxB517J9yd7TOx4AaABAg,bruhh    how  many  adds  showing  in  a  single  video
EqzUcMzfV1w,UgyNHpUcnNFsoFQfbVR4AaABAg,Spiderman  is  also  a  web  developer  
EqzUcMzfV1w,UgwIqKUHUhbEY-88ZbV4AaABAg,Thanks  Brad  for  your  annual  post  but  I  can't  help  to  feel  it  should  have  been  titled  'Web  Development  In  2022      A  Practical  Guide  for  JavaScript  Developers'        I  was  rather  disappointed  to  see  in  the  5  468  seconds  your  video  ran    only  79  seconds  was  dedicated  to  PHP  which  powers  80    of  the  web    and  then  only  to  hear  you  speak  of  headlines  from  their  websites  and  not  mention  exciting  new  frameworks  like  Trongate      I  feel  you  have  lost  your  touch  with  what  real  world  development  is  all  about        such  a  shame  as  I  really  admired  your  content        unsubscribed  
EqzUcMzfV1w,Ugz8tiiJr_XHD_wqj3F4AaABAg,TImestamps      0  00      Intro    1  32      What  Is  Your  Goal      3  54      Types  of  Web  Developers    5  40      Basic  Necessities  Tools    9  17      HTML      CSS    11  33      Sass      PostCSS    13  09      CSS  Frameworks    16  56      UI  Design  Principles    18  23      JavaScript    22  02      Extra  Programming  Tools    25  20      Deploying  Frontend  Projects    27  19      Basic  Frontend  Developer  Checklist    28  58      Where  To  Go  From  Here    31  25      Frontend  Frameworks    35  20      TypeScript    36  53      UI  Kits      Libraries    39  04      Testing    40  38      Server  Side  Rendering    43  28      Static  Site  Generators    45  59      Headless  CMS    48  30      The  Jamstack    50  20      Frontend  Superstar  Checklist    51  51      Server  Side  Languages    56  40      Server  Side  Web  Frameworks    1  04  05      Databases    1  10  30      REST  APIs    1  11  21      GraphQL    1  12  48      Authentication      Authorization    1  15  25      WordPress    1  16  36      Deploying  Full  Stack  Projects    1  20  42      Backend      Full  Stack  Checklist    1  21  54      Mobile  App  Development    1  23  56      Web3    1  28  20      Web  Assembly    1  29  18      Artificial  Intelligence    1  30  36      Thank  You  
EqzUcMzfV1w,UgyNfXKRweQdK8LNwuN4AaABAg,hetzner  and  contabo  for  hosting
EqzUcMzfV1w,UgzManThPv_A1giV_eF4AaABAg,Firebase          
EqzUcMzfV1w,Ugy_Vo9i-sYny2nvHHp4AaABAg,This  video  is  BS      Angular  is  not  used  so  much      PHP  is  a  great  language            Okay  boomer
EqzUcMzfV1w,UgyMwAEmxLMnOgETTpp4AaABAg,Where  is  jquery  
EqzUcMzfV1w,Ugxmc_qwb-4_onK28rp4AaABAg,Greetings  from  Egypt                  
EqzUcMzfV1w,UgwFcpColRWfKnj0vc54AaABAg,Ant  UI  is  the  best
EqzUcMzfV1w,UgxXM1DwvuftnzC5EgV4AaABAg,I  agree    withand  all  thein  chatSHOUTOUTTO  ALL  THE    FUCKIGN    LOVE  YOU  GUYSAW  
EqzUcMzfV1w,UgyDJdl3AOTQMA--ct54AaABAg,Tailwind  is  bae
EqzUcMzfV1w,Ugwt_M-FXXKlPhnobGF4AaABAg,Apollo  is  so  buggy  and  painful  
EqzUcMzfV1w,UgyKqTWWkv-81kXwNTN4AaABAg,i  am  subscrib  your  channel  ok
EqzUcMzfV1w,Ugx2iZM3XE4H7bC-n8N4AaABAg,I  like  that  sexy  ad  
EqzUcMzfV1w,UgxSHP0PRXCEYzMwich4AaABAg,i  know  nothing  about  coding    and  the  video  is  too  long    i  listen  to  it  all  though  i  dont  think  it  will  be  much  relevant  to  me  at  this  point    you  mentioned  too  many  programs    like  50  programs  in  total    where  it  takes  so  much  time  just  to  laern  one  or  two  
EqzUcMzfV1w,Ugy2dwL0nYbyeHZKAfl4AaABAg,Based
EqzUcMzfV1w,UgyEKyniiXVZLwkA2nN4AaABAg,Alright  so      
EqzUcMzfV1w,UgzcQdt721JU_Vc9tkF4AaABAg,very  harsh  and  hard  voice
EqzUcMzfV1w,Ugw8Xn_PbztdMc_-WhV4AaABAg,First  one  to  comment
EqzUcMzfV1w,UgzIeK7kDoqwen8tHyN4AaABAg,Always  remember  we  must  repent  of  our  sins    sin  is  transgression  The  Law  Of  Yahuah  The  Father  in  Heaven    The  Law  are  The  Books    Genesis    Exodus    Leviticus    Numbers        Deuteronomy      We  must  repent  of  our  sins  and  Have  Belief  On  Yahusha  The  Messiah    HE  Died  and  Rose  three  days  later  so  that  we  can  be  forgiven  of  our  sins        Come  to  HIM
